page_id,title,in_degree,out_degree,total_degree,pagerank,betweenness_centrality,closeness_centrality,eigenvector_centrality,katz_centrality,hub_score,authority_score,clustering_coefficient,core_number,avg_neighbor_degree,avg_neighbor_pagerank,community_size,bridging_score,year,is_breakout,uncertainty,predicted_growth
253418,DNA computing,22,7,29,0.00320929269744,0.0038366505771343,0.1244658563129506,0,0.0280051337796942,0.0009207629145989,0.0082620636254994,0.1233333333333333,5,5.428571428571429,0.0008760420617749,53,0.0001278883525711,2024,False,0.0,0.0
14421816,Crysis 2,4,3,7,0.0025388691481619,0.0004000313712726,0.1187012202249024,0,0.0253500988904885,2.051623534699657e-05,0.0004324832974432,0.4,3,2.0,0.0020084955864241,59,5.0003921409080025e-05,2024,False,0.0,0.0
59717330,Center for Chemistry at the Space-Time Limit,2,3,5,0.0041368591929128,0.0001087670690896,0.0973553980044783,0,0.0250805344566916,8.028408456982753e-06,6.29915233151931e-06,0.3333333333333333,2,1.3333333333333333,0.0032985035510684,50,1.812784484827967e-05,2024,False,0.0,0.0
1032221,National Nanotechnology Initiative,16,0,16,0.0033747944612314,0.0,0.1573606025653927,0,0.0270330466278818,-0.0,0.0111003242238678,0.225,7,0.0,0.0035387362933265,98,0.0,2024,False,0.0,0.0
2154371,Extreme ultraviolet lithography,12,2,14,0.0028279364458129,0.0010094602040797,0.1323723118813276,0,0.0264918742221763,6.149708236199446e-07,0.0008992277078989,0.1208791208791208,4,1.5,0.000964018895008,116,6.729734693864887e-05,2024,False,0.0,0.0
23748,Photolithography,21,11,32,0.0047985995472224,0.0154905021146378,0.1452157256848764,0,0.0285050291968116,0.0002434650549509,0.0053580953520486,0.0689655172413793,5,2.909090909090909,0.0010826459326021,116,0.000469409154989,2024,False,0.0,0.0
191646,OLED,22,5,27,0.0091167070968401,0.006100131877791,0.1215070357771415,0,0.0277852353486406,9.635644312118834e-06,0.0027477235015353,0.0289855072463768,5,1.8,0.0009787521447237,128,0.0002178618527782,2024,False,0.0,0.0
2741241,Phosphorescent organic light-emitting diode,2,1,3,0.0032956382464338,0.0002938795020876,0.1007624832676723,0,0.0249667720349503,0.0001263723988634,1.121049002042462e-06,1.0,2,5.0,0.0054775168679666,128,7.34698755219105e-05,2024,False,0.0,0.0
908385,Nanoelectromechanical systems,17,7,24,0.0044809615787553,0.01254687968386,0.1525767030499223,0,0.0275704729507945,0.0017245573983532,0.0069894987965436,0.0904761904761904,6,4.571428571428571,0.0021761847049818,116,0.0005018751873544,2024,False,0.0,0.0
4550348,Nanophotonics,16,4,20,0.0027769425642473,0.004012387267009,0.114739490158889,0,0.0272088029244433,0.0001460979548469,0.0055627437212101,0.0584795321637426,5,2.75,0.0008412709465853,66,0.0001910660603337,2024,False,0.0,0.0
868108,Nanomaterials,38,10,48,0.0049739564230601,0.0155235664979083,0.1406541725156474,0,0.0309098368624124,0.0018574683734069,0.0175838692189514,0.0388529139685476,6,7.8,0.0010183886581331,90,0.0003168074795491,2024,False,0.0,0.0
5320,Carbon nanotube,34,16,50,0.0059618415890234,0.0215910055881812,0.1575915859599401,0,0.0312134915741313,0.0012115861085575,0.0149698485257891,0.0391156462585034,6,3.4375,0.001496806468956,134,0.0004233530507486,2024,False,0.0,0.0
23680,There's Plenty of Room at the Bottom,22,14,36,0.0062542236433944,0.0121597280248758,0.1637352289302732,0,0.0288072359361596,0.0031240118893487,0.0134333847310368,0.1995073891625615,7,5.071428571428571,0.0033779852437075,98,0.0003286412979696,2024,False,0.0,0.0
46775890,Tip-enhanced Raman spectroscopy,4,3,7,0.0053419769360311,0.0008694123087024,0.1164390344465077,0,0.0253393800490813,5.414249620113743e-05,8.852103783957646e-05,0.2,3,1.6666666666666667,0.0024590306452135,50,0.0001086765385878,2024,False,0.0,0.0
511547,Quantum dot,17,20,37,0.0028380222376616,0.0139324828163116,0.135653448305026,0,0.0292006245405741,0.0012434543566469,0.0086535997764203,0.0588235294117647,5,4.25,0.0011764021278318,128,0.0003666442846397,2024,False,0.0,0.0
23692678,Quantum dot display,2,5,7,0.000472798896216,0.0005686266602354,0.1040322335887623,0,0.0257501886895478,0.0044257106689548,4.683617361118456e-05,0.1428571428571428,5,16.0,0.0065586067692527,128,7.107833252942587e-05,2024,True,0.0,0.0
734585,Scanning probe microscopy,26,4,30,0.0053162861165306,0.0096019996371795,0.1674288852071304,0,0.0283466277515832,0.0003587949214846,0.0080202107575195,0.0797720797720797,6,4.75,0.0021456342687415,73,0.0003097419237799,2024,False,0.0,0.0
227982,Atomic force microscopy,26,13,39,0.0041567978273138,0.0110255599069679,0.1488870218549805,0,0.0294575546570167,0.0008586800843485,0.0081336997820893,0.0444444444444444,6,3.0,0.0012512374733525,73,0.0002756389976741,2024,False,0.0,0.0
4216002,Near-field scanning optical microscope,9,1,10,0.0034095501757931,0.0008632171788949,0.1376521518331588,0,0.0258789768902797,4.07123056429007e-06,0.0011637300442839,0.1111111111111111,5,3.0,0.0018166657327937,73,7.84742889904527e-05,2024,False,0.0,0.0
27774,Scanning tunneling microscope,30,5,35,0.0043164467973089,0.0058034684165977,0.152748765867007,0,0.0292915855321325,0.0004758893589625,0.0073968702025764,0.0336134453781512,5,1.8,0.0009643348325555,73,0.0001612074560166,2024,False,0.0,0.0
1048518,Supramolecular chemistry,15,9,24,0.0026328738064519,0.0083934124268207,0.1307116700917428,0,0.027824121338968,0.0040105146016691,0.0052028491046691,0.0395256916996047,5,8.444444444444445,0.002050144402665,137,0.0003357364970728,2024,False,0.0,0.0
43717327,Circuit topology,5,1,6,0.0031683144114163,0.0011430033349592,0.1037533267962991,0,0.0253419766393474,1.5450686626306326e-06,0.0009284733968716,0.1,3,2.0,0.0014569157041661,137,0.0001632861907084,2024,False,0.0,0.0
30275938,Topology (chemistry),3,2,5,0.0035175805380182,0.0011821570565766,0.0900149314720508,0,0.0250818827001204,4.429939893893604e-05,3.359453103666699e-05,0.6666666666666666,3,2.0,0.0018232450642434,137,0.0001970261760961,2024,False,0.0,0.0
6769438,Advanced Materials,14,2,16,0.0060005593360525,0.003980786774645,0.12134375644575,0,0.026499547092748,3.5271956957436865e-05,0.0021084928627088,0.0439560439560439,5,2.5,0.001209591098748,66,0.0002341639279202,2024,False,0.0,0.0
19112023,Small (journal),6,3,9,0.0049587577517173,0.005093732193572,0.106863880183486,0,0.025707929159077,0.0036210236855483,0.0001065402527854,0.1428571428571428,4,15.333333333333334,0.0056903352731047,66,0.0005093732193572,2024,False,0.0,0.0
16769,K. Eric Drexler,18,13,31,0.0040894684889518,0.0122795190036804,0.1541832306574485,0,0.028480933328827,0.0038299491501216,0.009411813041403,0.2165242165242165,7,6.384615384615385,0.0032664342424812,98,0.000383734968865,2024,False,0.0,0.0
25523,Richard Feynman,31,7,38,0.010130855151963,0.0143994534191635,0.1658909591335805,0,0.0291765488334897,0.0042961275299099,0.0155288224704609,0.189516129032258,7,9.857142857142858,0.0028558862596635,98,0.0003692167543375,2024,False,0.0,0.0
25814,Richard Smalley,16,4,20,0.0042958210070124,0.002945045157276,0.1496684730746613,0,0.0271453247716849,0.0009561304552561,0.0098785363033853,0.25,7,5.25,0.0031264654346837,98,0.0001402402455845,2024,False,0.0,0.0
28848171,Konstantin Novoselov,7,4,11,0.0031229625745442,0.0043976477861359,0.1244086963330135,0,0.025629128651598,0.0006377982430856,0.001033085195874,0.4285714285714285,4,6.25,0.001441106275532,73,0.0003664706488446,2024,False,0.0,0.0
19638,MEMS,16,13,29,0.0035925799720708,0.0102346452160221,0.129896876655544,0,0.0280763035454279,0.0024817218887907,0.0010680280345007,0.0492307692307692,5,4.846153846153846,0.0016722097874053,116,0.000341154840534,2024,False,0.0,0.0
1234517,Nanoparticle,37,24,61,0.0051656558925133,0.0376939874149979,0.1575915859599401,0,0.0320690029293024,0.0087081600205232,0.0152242371243151,0.0498316498316498,6,7.875,0.0015517635744862,90,0.0006079675389515,2024,False,0.0,0.0
911833,Graphene,25,20,45,0.0035930021212476,0.0253651420830523,0.1441723982251926,0,0.0304098233489374,0.0020746467187123,0.0084354354167731,0.0343300110741971,6,6.45,0.0015062380982775,73,0.0005514161322402,2024,False,0.0,0.0
6808830,Advanced Functional Materials,5,2,7,0.0042329993281233,5.857530988191522e-05,0.1080789691861707,0,0.0253503390266065,0.0001018730771893,0.0006603802610984,0.2,4,2.5,0.0023697364500212,66,7.321913735239402e-06,2024,False,0.0,0.0
4647936,Nature Nanotechnology,11,1,12,0.0028388007364578,0.0041326536218643,0.1547999635800782,0,0.0262391604699168,0.003493678580188,0.0025505364838364,0.0545454545454545,5,42.0,0.0036567351624737,134,0.0003178964324511,2024,False,0.0,0.0
49817168,Germanium-vacancy center in diamond,1,0,1,0.0002383172629897,0.0,0.0006373486297004,0,0.0248278700887078,-0.0,3.500991375081961e-05,0.0,1,0.0,0.0001856892511556,62,0.0,2024,True,0.0,0.0
24669,Pauli exclusion principle,10,0,10,0.0034964025931813,0.0,0.1395423288862446,0,0.02600257521902,-0.0,0.0002172594397112,0.0222222222222222,4,0.0,0.0015849459000915,137,0.0,2024,False,0.0,0.0
227686,Lennard-Jones potential,12,7,19,0.0037468526146579,0.0019830765650418,0.1441723982251926,0,0.0263838930401189,8.490269141432852e-05,0.0001855732648413,0.2179487179487179,4,3.142857142857143,0.0016575581310964,137,9.915382825209425e-05,2024,False,0.0,0.0
70657,Van der Waals force,29,9,38,0.0072835549331151,0.0167313364395216,0.1683131011277645,0,0.0290260950750707,4.022588702750387e-05,0.0031009424184517,0.0303030303030303,5,3.555555555555556,0.0015756844456257,137,0.0004290086266544,2024,False,0.0,0.0
6111,Chemical vapor deposition,21,9,30,0.0040117033332982,0.0064211378695502,0.1463137651985617,0,0.0278652707994468,7.741374656914971e-05,0.0064437533389045,0.0543478260869565,5,3.7777777777777777,0.0010988658680101,128,0.0002071334796629,2024,False,0.0,0.0
449756,Epitaxy,16,12,28,0.0028817759772774,0.0072184065529276,0.1374428900381212,0,0.0275750311392517,0.0005422648737286,0.0010896500968312,0.0692640692640692,5,4.75,0.00114162592543,128,0.0002489105707906,2024,False,0.0,0.0
584207,Dichroic prism,1,1,2,0.0006096991207253,0.0,0.1033297700134278,0,0.0248285527085996,8.029881657806795e-06,1.0009443076266675e-06,0.0,1,3.0,0.0014944340861627,128,0.0,2024,True,0.0,0.0
21488,Nanotechnology,153,44,197,0.0302666589730103,0.1225466220960999,0.2017906514433887,0,0.0485099929004083,0.0121746540536169,0.0759131450714812,0.0129138696097394,7,6.886363636363637,0.0010094718339819,114,0.0006189223338186,2025,False,0.0,0.0
8984619,Feature-oriented scanning,4,3,7,0.0032169929370491,0.0021565033601052,0.1602895771294886,0,0.025191586815829,0.0002054934048181,0.0015253647158479,0.3,3,4.0,0.0078327553854308,126,0.0002695629200131,2025,False,0.0,0.0
7200558,Impact of nanotechnology,4,7,11,0.0041293404274279,0.0018897739704774,0.1336175090579761,0,0.0258418770605917,0.0022749640872463,0.0039024514838891,0.2,6,6.714285714285714,0.0026421086806276,125,0.0001574811642064,2025,False,0.0,0.0
2227503,Langmuir–Blodgett film,16,1,17,0.0031028314472917,0.0010851814695379,0.1570932880678927,0,0.0265327027587909,8.612615773990917e-06,0.0022880316468947,0.0916666666666666,5,3.0,0.0013406744258872,79,6.028785941877626e-05,2025,False,0.0,0.0
3238520,Microfabrication,8,10,18,0.0023321966725672,0.0075498540159104,0.1381453061658649,0,0.0265153063158222,0.0010850025178706,0.0002727855602617,0.0833333333333333,5,8.1,0.0018309679393449,101,0.0003973607376794,2025,False,0.0,0.0
18906,Microfluidics,13,5,18,0.0039032585001821,0.0039026317336659,0.146733750823043,0,0.0264749231847242,0.0003788762697732,0.0020482267122429,0.0666666666666666,4,2.0,0.0013416440197459,126,0.0002054016701929,2025,False,0.0,0.0
21514,Nanomedicine,38,19,57,0.0070560543602961,0.0211024150522933,0.1680038017348559,0,0.0308400623090562,0.0088342045929219,0.0159911301314119,0.0726950354609929,7,9.473684210526317,0.0020736397734608,90,0.0003638347422809,2025,False,0.0,0.0
1006597,Nanorobotics,25,12,37,0.0042867634553629,0.0089432669803062,0.1562511905708791,0,0.0291145792355614,0.0027755055457796,0.0100334836966434,0.0739495798319327,7,7.083333333333333,0.0022145181828698,125,0.0002353491310606,2025,False,0.0,0.0
24117996,SEEC microscopy,2,3,5,0.0029352852220866,0.0020337424387703,0.1338015129722171,0,0.0249937743772178,0.000503760906173,0.0001901657061919,0.3333333333333333,4,9.0,0.0039275239586677,126,0.0003389570731283,2025,False,0.0,0.0
1033036,Thin film,20,29,49,0.00408858256992,0.0240897376276782,0.153859380316693,0,0.0304863696338526,0.0016161261403395,0.0031195510313516,0.0286771507863089,5,3.5517241379310347,0.0015039445498416,101,0.0004817947525535,2025,False,0.0,0.0
29162730,Zyvex,9,3,12,0.0033104799105593,0.0011996230600115,0.1270094100261329,0,0.0257207095023517,0.0002026532993239,0.0030171777195275,0.2,5,2.0,0.001225354198114,125,9.227869692396662e-05,2025,False,0.0,0.0
26901564,DNA nanotechnology,27,15,42,0.0045458239360948,0.0146346641073097,0.1568397072961931,0,0.0284472154819779,0.0055165880555562,0.0096448397152981,0.1218390804597701,5,8.4,0.0018320165677059,76,0.0003403410257513,2025,False,0.0,0.0
253418,DNA computing,22,8,30,0.0031439712696773,0.0040336610944031,0.1311525741327222,0,0.0276952981462022,0.0009887111546366,0.0081412124721713,0.1233333333333333,5,5.375,0.0008659521659807,76,0.0001301180998194,2025,False,0.0,0.0
14421816,Crysis 2,5,3,8,0.0031167505020227,0.0003939414448611,0.1255274457412402,0,0.0250708055098093,2.343104955218281e-05,0.0005024747016132,0.4,3,2.333333333333333,0.0017678746705248,7,4.377127165124038e-05,2025,False,0.0,0.0
59717330,Center for Chemistry at the Space-Time Limit,2,3,5,0.0033847681979321,8.956710582390444e-05,0.1018375103474854,0,0.0248036088150652,9.770533110936658e-06,6.109061595191769e-06,0.3333333333333333,2,1.3333333333333333,0.0027436621887385,111,1.492785097065074e-05,2025,False,0.0,0.0
1032221,National Nanotechnology Initiative,17,1,18,0.0044452573242024,0.0015007919079557,0.1688798354634849,0,0.0268601646359136,0.00017674225222,0.0113379191255558,0.2058823529411764,7,7.0,0.0038932972225051,125,7.898904778714235e-05,2025,False,0.0,0.0
2154371,Extreme ultraviolet lithography,13,3,16,0.0031507198430361,0.0020190565243204,0.1410874133639763,0,0.0264567939509404,5.821403498512736e-07,0.0009440405677293,0.1166666666666666,4,1.3333333333333333,0.0010189640173348,126,0.0001187680308423,2025,False,0.0,0.0
23748,Photolithography,20,11,31,0.0045981660517279,0.0133121261059303,0.1511859937811074,0,0.0280708250407452,0.0002458577440157,0.0053370034566927,0.074074074074074,5,2.909090909090909,0.0011744123304323,126,0.0004160039408103,2025,False,0.0,0.0
191646,OLED,22,4,26,0.0093124729752062,0.0060359043831611,0.1295208158231393,0,0.0273550798892449,1.6881778826524987e-06,0.0029123418513477,0.0197628458498023,5,1.5,0.0009575520457775,101,0.0002235520141911,2025,False,0.0,0.0
2741241,Phosphorescent organic light-emitting diode,2,1,3,0.0040601148207609,0.0002916912335505,0.1066934831661694,0,0.0246898679231197,0.0001319001299995,1.986438627649358e-07,1.0,2,4.0,0.0057805272058798,101,7.292280838763976e-05,2025,False,0.0,0.0
908385,Nanoelectromechanical systems,17,7,24,0.0046078200976175,0.0096738613117861,0.1637105285088318,0,0.0272686178766259,0.0016716960898412,0.006902172770458,0.0857142857142857,6,4.714285714285714,0.0023447308109373,125,0.0003869544524714,2025,False,0.0,0.0
4550348,Nanophotonics,16,4,20,0.0027321848891986,0.0032243716100203,0.1222678674538486,0,0.0269070862895142,0.0001692956312044,0.005385817429207,0.0526315789473684,5,2.75,0.0008778713780588,111,0.000153541505239,2025,False,0.0,0.0
868108,Nanomaterials,40,10,50,0.0064824934368684,0.0169566855626707,0.1581587607216359,0,0.0308400148790767,0.0018153280562442,0.0173466308949964,0.0408163265306122,6,7.7,0.0011400558520385,90,0.0003324840306406,2025,False,0.0,0.0
5320,Carbon nanotube,38,17,55,0.0073660113097118,0.0289562113418129,0.1741778285090977,0,0.0313862029608232,0.001271816031249,0.0157135712966488,0.034833091436865,6,3.5294117647058822,0.0016112724920932,114,0.0005170752025323,2025,False,0.0,0.0
23680,There's Plenty of Room at the Bottom,22,14,36,0.0060068838231274,0.0095451045746393,0.1742298840466079,0,0.0284933126343954,0.0034090781246849,0.0132456666517038,0.1945812807881773,7,5.428571428571429,0.0034959502250613,125,0.0002579757993145,2025,False,0.0,0.0
46775890,Tip-enhanced Raman spectroscopy,4,3,7,0.0042972234370825,0.0008490662577154,0.1223576414916082,0,0.0250597268440388,5.191795268789547e-05,0.0001300770817549,0.2,3,1.6666666666666667,0.0021061837577142,111,0.0001061332822144,2025,False,0.0,0.0
511547,Quantum dot,18,21,39,0.0029737960297404,0.0145522261171223,0.1472526375397701,0,0.0290360664299964,0.0021125083006195,0.0086799709516194,0.0655462184873949,5,4.761904761904762,0.001494776871276,79,0.000363805652928,2025,False,0.0,0.0
23692678,Quantum dot display,2,5,7,0.0006037822280834,0.0005577335831915,0.1103906820715679,0,0.0254668879890614,0.004362184216984,4.65048993948009e-05,0.1428571428571428,5,16.4,0.0067995280533741,79,6.971669789894986e-05,2025,True,0.0,0.0
734585,Scanning probe microscopy,26,4,30,0.0050337794375844,0.0071950825340976,0.178333799944922,0,0.0280372032682984,0.0003530410933717,0.0080935244140719,0.0797720797720797,6,5.0,0.0022950347635959,126,0.0002320994365837,2025,False,0.0,0.0
227982,Atomic force microscopy,28,13,41,0.0051340896194714,0.0139657264575567,0.1832096769390163,0,0.0295199845873322,0.0009046525671046,0.0100813517424009,0.0512091038406827,6,3.3076923076923075,0.002202054709127,61,0.0003325172966084,2025,False,0.0,0.0
4216002,Near-field scanning optical microscope,9,1,10,0.0030201189197644,0.0009284985487759,0.1478757508743863,0,0.0255910589050524,5.89119851623581e-06,0.001133013950354,0.0555555555555555,4,3.0,0.0017430760571901,61,8.440895897963115e-05,2025,False,0.0,0.0
27774,Scanning tunneling microscope,31,6,37,0.0044533400296587,0.0066378887827379,0.1603336611716034,0,0.0290969772752698,0.0004736249576844,0.00802317572569,0.0301587301587301,5,2.0,0.0009713078161414,61,0.0001746812837562,2025,False,0.0,0.0
1048518,Supramolecular chemistry,14,10,24,0.0026062600010616,0.0079612717712718,0.1360815107422852,0,0.0275255191168399,0.0041858360319606,0.0049454115356117,0.0632411067193675,5,8.9,0.0021208778363684,90,0.0003184508708508,2025,False,0.0,0.0
43717327,Circuit topology,5,1,6,0.0030237992138215,0.0011495301906823,0.1088042538297779,0,0.0250615500274865,1.4478343693708056e-06,0.0008953512938711,0.1,3,2.0,0.0013831218388713,90,0.0001642185986689,2025,False,0.0,0.0
30275938,Topology (chemistry),3,2,5,0.0033429324515368,0.0011752270027925,0.0937557401125683,0,0.0248043277752707,4.213615235460918e-05,3.1968039968978034e-05,0.6666666666666666,3,2.0,0.0017247750199328,90,0.000195871167132,2025,False,0.0,0.0
6769438,Advanced Materials,15,2,17,0.0062921330803605,0.005209904467087,0.1338322295729913,0,0.0263349889894979,5.9238044898841865e-05,0.002126559025694,0.0380952380952381,5,3.0,0.0012081989692932,111,0.0002894391370603,2025,False,0.0,0.0
19112023,Small (journal),7,4,11,0.0055622843623658,0.0063005491705924,0.1134851454194958,0,0.0255508418122626,0.0035883644377952,0.0005369377286329,0.1428571428571428,4,12.5,0.0053464481926512,111,0.000525045764216,2025,False,0.0,0.0
16769,K. Eric Drexler,17,12,29,0.0037423493512209,0.0057641057614349,0.1622976592483157,0,0.027861420408244,0.0035064312043312,0.0080343011302563,0.2133333333333333,7,4.75,0.0031899483804586,125,0.0001921368587144,2025,False,0.0,0.0
25523,Richard Feynman,32,8,40,0.0100323257558875,0.016260214964099,0.1780614514416463,0,0.0289845110929903,0.0049634507855802,0.0152984653829443,0.1742424242424242,7,11.125,0.0028607141390823,125,0.0003965906088804,2025,False,0.0,0.0
25814,Richard Smalley,16,4,20,0.004335529868144,0.0031617994168941,0.1599377755884636,0,0.0268492249100037,0.0008893042593528,0.0096483937202201,0.2426470588235294,7,6.0,0.0033101039221345,125,0.0001505618769949,2025,False,0.0,0.0
28848171,Konstantin Novoselov,8,4,12,0.0038345137169116,0.0030052870892671,0.1346358411131524,0,0.0254710708575576,0.0006296142525007,0.0010921486911281,0.3214285714285714,4,6.25,0.0017832359398464,61,0.0002311759299436,2025,False,0.0,0.0
19638,MEMS,18,14,32,0.0047144392182065,0.0116561684214106,0.1363361066463868,0,0.0281630732918422,0.0028987546511128,0.0010931621584377,0.0394088669950738,5,5.5,0.0017232554795026,126,0.0003532172248912,2025,False,0.0,0.0
1234517,Nanoparticle,36,25,61,0.0053467210537961,0.0359512001580079,0.1694689511685901,0,0.0317219979740449,0.0088264330460165,0.0144937532327136,0.0484848484848484,6,7.68,0.0017320703152208,79,0.0005798580670646,2025,False,0.0,0.0
911833,Graphene,27,20,47,0.0065660520082914,0.0342878012424887,0.1644494194696615,0,0.0302101373605737,0.0021435890993646,0.008488111511372,0.0359408033826638,6,6.45,0.0017674571881369,61,0.0007143291925518,2025,False,0.0,0.0
6808830,Advanced Functional Materials,5,2,7,0.0041004851226085,6.940098856337986e-05,0.1161532560310719,0,0.0250731500985629,0.0001206299212389,0.0007710324557143,0.2,4,3.0,0.0025371746160766,111,8.675123570422482e-06,2025,False,0.0,0.0
4647936,Nature Nanotechnology,11,1,12,0.002906946358762,0.0045719360052771,0.1644030434348421,0,0.0259554262088751,0.0034381107076999,0.002718207643784,0.0727272727272727,5,44.0,0.0038372098951674,114,0.0003516873850213,2025,False,0.0,0.0
49817168,Germanium-vacancy center in diamond,0,1,1,0.0001748247797181,0.0,0.0,0,0.024671579207571,0.0034381107076999,-0.0,0.0,1,44.0,0.0302666589730103,114,0.0,2025,True,0.0,0.0
24669,Pauli exclusion principle,10,0,10,0.003099593705387,0.0,0.1457743563556318,0,0.0257167760810606,-0.0,0.0002224800918165,0.0222222222222222,4,0.0,0.0014438354458835,76,0.0,2025,False,0.0,0.0
227686,Lennard-Jones potential,13,7,20,0.0039828078436313,0.0019447383594682,0.1518554811200703,0,0.0262227459265619,8.654911876897057e-05,0.0002441217321694,0.1978021978021978,4,3.142857142857143,0.0016581088553765,90,9.260658854610492e-05,2025,False,0.0,0.0
70657,Van der Waals force,30,10,40,0.0068109997690211,0.0103529275886855,0.1773032822445103,0,0.02909901461253,4.802030893569628e-05,0.003578097770499,0.0396825396825396,5,3.1,0.0015657858098956,90,0.0002525104289923,2025,False,0.0,0.0
6111,Chemical vapor deposition,21,9,30,0.0039159841201071,0.0060511915698107,0.153859380316693,0,0.0275569731849058,9.242918557085764e-05,0.0064060786932174,0.0543478260869565,5,3.7777777777777777,0.0010708042962779,101,0.0001951997280584,2025,False,0.0,0.0
449756,Epitaxy,18,12,30,0.003478989145748,0.0077589053802836,0.1468816306424666,0,0.0275208644739662,0.0005757195889691,0.0012208524703096,0.0579710144927536,5,4.833333333333333,0.0012226428769136,101,0.0002502872703317,2025,False,0.0,0.0
584207,Dichroic prism,0,0,0,0.0001748247797181,0.0,0.0,0,0.024429029243069,-0.0,-0.0,0.0,0,0.0,0.0,1,0.0,2025,True,0.0,0.0
21488,Nanotechnology,157,45,202,0.0300599425142019,0.1225969238682888,0.2075895603205544,0,0.0487681808841828,0.0116799742463355,0.0784586623154161,0.012707242582897,7,6.866666666666666,0.0009888620709496,131,0.0006039257333413,2026,False,0.0,0.0
8984619,Feature-oriented scanning,4,3,7,0.003153992210928,0.0021342163577217,0.1634789297909865,0,0.0250639320486261,0.000212141771449,0.0014910945754178,0.3,3,4.0,0.0077567918599575,128,0.0002667770447152,2026,False,0.0,0.0
7200558,Impact of nanotechnology,4,7,11,0.0041773049048551,0.001822262089648,0.1353844958612311,0,0.025712907618448,0.0022277981965916,0.0042483677054221,0.2,6,6.714285714285714,0.0026553619348792,152,0.0001518551741373,2026,False,0.0,0.0
2227503,Langmuir–Blodgett film,17,1,18,0.0033328434794903,0.001080095622053,0.1602465457512405,0,0.0265254581772727,1.0425515765713828e-05,0.00228191440642,0.0808823529411764,5,3.0,0.001357212421014,128,5.684713800279391e-05,2026,False,0.0,0.0
3238520,Microfabrication,8,10,18,0.0028162935106258,0.0081138312421123,0.1418437417678207,0,0.0263814888436204,0.001030257660775,0.0002676950044773,0.0833333333333333,5,8.2,0.001986295095637,186,0.0004270437495848,2026,False,0.0,0.0
18906,Microfluidics,14,5,19,0.0040555789224177,0.0037597716019244,0.1501218591508704,0,0.0264679749604426,0.000357493481266,0.0020885142183746,0.0661764705882353,4,1.8,0.0014166192731553,128,0.0001879885800962,2026,False,0.0,0.0
21514,Nanomedicine,40,19,59,0.0071369817450414,0.0215454152389842,0.1712884328064795,0,0.0309436885009305,0.0085780496817414,0.0171375486782439,0.0710204081632653,7,9.526315789473683,0.001997261434721,52,0.000359090253983,2026,False,0.0,0.0
1006597,Nanorobotics,25,12,37,0.0042271816952324,0.0088996050876649,0.1596411891294064,0,0.0289651094011435,0.0026030492721501,0.0098499401326788,0.0739495798319327,7,7.0,0.0021726020716095,152,0.0002342001338859,2026,False,0.0,0.0
24117996,SEEC microscopy,3,3,6,0.0033451496035088,0.0022031822423487,0.1383606751434939,0,0.0248677628856519,0.0005020919175692,0.0002392687428593,0.3333333333333333,4,9.666666666666666,0.0040907520423767,128,0.0003147403203355,2026,False,0.0,0.0
1033036,Thin film,20,30,50,0.004131082891302,0.0249287660910319,0.1553650858491544,0,0.0304590306458438,0.0015595887155219,0.0031024796135054,0.0274822695035461,5,3.566666666666667,0.0015389362463754,186,0.0004887993351182,2026,False,0.0,0.0
29162730,Zyvex,9,3,12,0.0033756385309055,0.0011942354074299,0.1283362791569588,0,0.0255878160909283,0.0001903145774748,0.0029701091018475,0.2,5,2.0,0.0012313138592023,152,9.186426210999652e-05,2026,False,0.0,0.0
26901564,DNA nanotechnology,28,15,43,0.0045838613391847,0.0150300711961997,0.1609002575234104,0,0.0284299479920018,0.0054027314726145,0.009636189156405,0.1161290322580645,5,8.466666666666667,0.0017811511813058,57,0.0003415925271863,2026,False,0.0,0.0
253418,DNA computing,22,8,30,0.0031322791199714,0.0040400415912397,0.1334002811530057,0,0.0275536863053638,0.0009432390317432,0.0080109923688146,0.1233333333333333,5,5.25,0.0008676361060716,57,0.000130323922298,2026,False,0.0,0.0
14421816,Crysis 2,5,3,8,0.0030553806848633,0.0003906858984743,0.1278890286114999,0,0.0249418218839852,2.193850114604188e-05,0.0004892216341491,0.4,3,2.333333333333333,0.0017386231993611,7,4.340954427492764e-05,2026,False,0.0,0.0
59717330,Center for Chemistry at the Space-Time Limit,2,3,5,0.0034683295926549,8.632687312897728e-05,0.1028404640272456,0,0.0246759830504512,9.400685211432727e-06,5.980342118301597e-06,0.3333333333333333,2,1.3333333333333333,0.0028179843180273,74,1.438781218816288e-05,2026,False,0.0,0.0
1032221,National Nanotechnology Initiative,18,1,19,0.0045181758323246,0.0014932593285326,0.1715864985248202,0,0.0268546607775575,0.0001851116195209,0.0113305107244293,0.1895424836601307,7,7.0,0.0037114240202191,152,7.466296642663221e-05,2026,False,0.0,0.0
2154371,Extreme ultraviolet lithography,14,3,17,0.0033150062702395,0.001731709704521,0.1450074134592108,0,0.0264463169909065,5.772705390235565e-07,0.0009938471485087,0.1176470588235294,4,1.3333333333333333,0.0010221067073119,128,9.620609469561168e-05,2026,False,0.0,0.0
23748,Photolithography,20,11,31,0.0045759364970543,0.0131992795961706,0.154351747172862,0,0.0279299381167275,0.0002329326218215,0.0052271257834889,0.074074074074074,5,3.272727272727273,0.0012322682419358,128,0.0004124774873803,2026,False,0.0,0.0
