page_id,title,links,categories,date,revision_id
542575,Drude model,"2DEG,Albert Einstein,Annalen der Physik,Applied Physics Letters,Arnold Sommerfeld,Ashcroft and Mermin,Avogadro constant,Avogadro number,Bohr radius,Bose–Einstein condensate,Bose–Einstein statistics,Brownian motion,Classical physics,Debye model,Direct current,Doping (semiconductor),Drude-Sommerfeld model,Drude–Sommerfeld model,Effective field theory,Einstein solid,Electric displacement field,Electrical conductivity,Electron shell,Electronic band structure,Fermi Dirac statistics,Fermi–Dirac distribution,Fermi–Dirac statistics,Free electron model,Hall effect,Hans Bethe,Heavy fermion,Hendrik Antoon Lorentz,Introduction to Solid State Physics,J.J. Thomson,Lorentz Force,Lorenz number,Maxwell–Boltzmann statistics,Memorylessness,Nature (journal),Ohm's law,Paul Drude,Paul Karl Ludwig Drude,Physical Review B,Plum pudding model,Poisson distribution,Quantum,Rutherford model,Semiclassical physics,Sommerfeld,Valence (chemistry),Wiedemann-Franz law,Wiedemann–Franz law,alkali metals,amount of substance concentration,atomic mass number,band structures,current density,dielectric constant,electric conductivity,electrical conduction,electron,free electron model,free particle,ideal gas,ion,kinetic theory of gases,magnetoresistance,mean free time,number density,pinball,plasma oscillation,plasmon,polarization density,quantum field theory,solid state physics,specific heats,steady state,thermal conductivity,ultraviolet,valence electron","['Category:All articles with dead external links', 'Category:All articles with unsourced statements', 'Category:Articles with dead external links from February 2019', 'Category:Articles with short description', 'Category:Articles with unsourced statements from July 2023', 'Category:CS1 French-language sources (fr)', 'Category:CS1 errors: ISBN date', 'Category:Electric current', 'Category:Material dispersion models', 'Category:Plasmonics', 'Category:Short description is different from Wikidata']",2020-12-31T12:44:38Z,997424154
5081444,Extraordinary optical transmission,"Electrical conductor,Electrical insulation,Hans Bethe,Isotropy,Metamaterial,Plasmonics,constructive interference,dielectric constant,diffraction,electromagnetic spectrum,electron,evanescent wave coupling,far-field,light,perfect conductor,plasmons,subwavelength,surface plasmon,surface plasmon resonance,wavelength","['Category:All articles with unsourced statements', 'Category:Articles with unsourced statements from October 2025', 'Category:CS1 maint: multiple names: authors list', 'Category:Diffraction', 'Category:Electromagnetism', 'Category:Metamaterials', 'Category:Plasmonics', 'Category:Quantum optics']",2020-12-11T17:24:31Z,993634799
53902845,Graphene plasmonics,"Graphene,Nanomaterial,Plasmon,Surface plasmon polariton","['Category:Graphene', 'Category:Plasmonics']",2020-04-14T00:43:42Z,950818761
43451826,Hybrid plasmonic waveguide,"dielectric waveguide,gold,mode coupling,optical waveguide,plasmonic,refractive index,silicon,silver,slot-waveguide,surface plasmon,total internal reflection","['Category:Articles with short description', 'Category:CS1 maint: multiple names: authors list', 'Category:Photonics', 'Category:Plasmonics', 'Category:Short description matches Wikidata']",2020-12-07T20:25:30Z,992919290
60376787,International Conference on Surface Plasmon Photonics,"ACS Photonics,Near-field scanning optical microscope,Optics Express,Scientific conference,biomedical,electron,energy harvesting,graphene,metamaterial,plasmon,plasmonics,quantum,scientific journal,sensor,transducer","['Category:Articles with short description', 'Category:Biennial events', 'Category:Physics conferences', 'Category:Plasmonics', 'Category:Recurring events established in 2001', 'Category:Short description matches Wikidata']",2020-04-18T06:56:49Z,951661443
38931518,Localized surface plasmon,"Colloidal gold,Nanoparticle,Nanoscopic scale,Photothermal therapy,Surface plasmon resonance,Surface-enhanced Raman spectroscopy,Tip-enhanced Raman spectroscopy,analytical technique,electric field,heat-assisted magnetic recording,light,nanoparticle,nanorod,noble metal,plasmon,refractive index,resonant frequency,scanning electron microscope,spectroscopy,surface plasmon","['Category:Articles with short description', 'Category:CS1: long volume value', 'Category:Nanoparticles', 'Category:Plasmonics', 'Category:Scattering, absorption and radiative transfer (optics)', 'Category:Short description is different from Wikidata']",2020-12-12T01:54:34Z,993708528
39832104,Magnetic-plasmonic bifunctional nanoparticles,"Alternate current,Austin,Biomedical,Centrifugation,Chromium,Copper,Gold,Localized surface plasmon,NaOH,Nanocapsules,Nickel,Silver,University of Texas,aluminum oxide,anisotropy,anodized,electric charge,electric field,electric tweezers,ethanol,ethylene,hydrolysis,ions,laser beam,magnet,magnetic,magnetic anisotropy,magnetic field,molecules,nanomagnet,nanoparticles,nanoporous,nanotubes,nanowires,nickel,optical,optical sensing,platinum,silica,sonication,surface enhanced Raman scattering,tetraethyl orthosilicate","['Category:All orphaned articles', 'Category:Nanoparticles by physical property', 'Category:Orphaned articles from January 2017', 'Category:Plasmonics']",2020-01-16T10:02:50Z,936041817
45057474,Metal–insulator–metal diode,"Bell Labs,National Institute of Standards and Technology,Rectifier,Resonant tunnelling diode,Scanning tunneling microscope,Schottky diode,Superconductor-Insulator-Superconductor,Thin-film diode,Tunnel diode,Tunnel junction,diode,flat-panel display,nantenna,quantum tunnelling,semiconductor diode,thin-film diode,tunneling diode","['Category:Diodes', 'Category:Plasmonics']",2020-08-13T17:38:26Z,972759956
34072435,Multiple layered plasmonics,"Magnetic resonance imaging,Nuclear medicine,Photothermal therapy,Plasmonic metamaterials,Preclinical imaging,Predictive Medicine,Surface plasmon,nanoparticle,plasmon","['Category:All orphaned articles', 'Category:Articles with short description', 'Category:Metamaterials', 'Category:Orphaned articles from July 2017', 'Category:Plasmonics', 'Category:Short description matches Wikidata']",2020-01-16T10:02:05Z,936041746
900733,Plasma oscillation,"Ashcroft and Mermin,Centimetre gram second system of units,Coulomb force,David Bohm,Debye length,Drude Model,Drude model,Electron wake,Eugene P. Gross,Infinity,Irving Langmuir,Jeans Instability,Landau damping,Lewi Tonks,List of plasma physics articles,Nova Science Publishers, Inc.,Plasma (physics),Plasmon,Quantization (physics),Relativistic quantum chemistry,SI units,Surface plasmon resonance,Upper hybrid oscillation,Waves in plasmas,accelerate,approximation,astrophysics,bounded function,dispersion relation,effective mass (solid-state physics),electric charge,electron,electron density,electrons,formula,frequency,group velocity,ion,metal,negative mass,number density,oscillation,permittivity of free space,phase velocity,physical constant,physics,plasmon,positron,pressure,quasiparticle,semiconductor,ultraviolet,wavelength,wavenumber","['Category:Articles with short description', 'Category:Plasmonics', 'Category:Short description is different from Wikidata', 'Category:Waves in plasmas']",2020-12-31T00:22:47Z,997325271
27481335,Plasmaron,"Phys. Rev. Lett.,Science (journal),bismuth,electron,graphene,physics,plasmon,quasiparticle","['Category:Articles with short description', 'Category:Physics', 'Category:Plasmonics', 'Category:Quasiparticles', 'Category:Short description is different from Wikidata', 'Category:Use dmy dates from September 2023']",2020-10-19T23:15:41Z,984406807
231630,Plasmon,"BBC News,Biacore,Coupling (physics),David Bohm,David Pines,Electric field screening,Electrical resistance,ElectroIQ,Electron,Extraordinary optical transmission,Free electron model,GHz,Gothic architecture,Graphene,Graphene plasmonics,Hamiltonian (quantum mechanics),Heinz Raether,Hybrid plasmonic waveguide,IMEC,Introduction to Solid State Physics,John Wiley & Sons,KAIST,L'Oréal,List of plasma (physics) articles,Maxwell's equations,Microprocessor,Multi-parametric surface plasmon resonance,Notre-Dame de Paris,Phonon,Photolithography,Physical Review,Plasma frequency,Plasma oscillation,Plasmon,Plasmon biscuit,Plasmonic nanolithography,Reflection (physics),Robert W. Wood,Science (journal),Slashdot,Soliton,Spinplasmonics,Surface plasmon,Surface plasmon resonance,Terahertz (unit),Transformation optics,Waves in plasmas,absorption (electromagnetic radiation),adsorption,biochemist,casein,colloid,conduction electron,copper,damping,dielectric constant,diffraction,diffraction grating,electric field,electron mass,elementary charge,energy,enzyme,free electron model,gold,holograms,ion,light,metal,microwave radiation,molecular sensor,nanometer,optical,organic light-emitting diode,oscillation,permittivity of free space,phonon,photon,photons,photovoltaic,physics,plasma frequency,plasma oscillation,plasmaron,plasmon frequency,plasmonstor,polariton,protein,quantization (physics),quantum,quasiparticle,radiant energy,reduced Planck constant,rose window,semiconductor,solar cell,stained glass,surface plasmon,surface plasmons,surface-enhanced Raman spectroscopy,transistor,transparent conducting oxide,ultraviolet,valence band","['Category:All articles that are too technical', 'Category:Articles with short description', 'Category:CS1 maint: multiple names: authors list', 'Category:Plasma theory and modeling', 'Category:Plasmonics', 'Category:Quasiparticles', 'Category:Short description matches Wikidata', 'Category:Wikipedia articles that are too technical from March 2015']",2020-12-31T09:27:01Z,997401378
54287671,Plasmon coupling,"Charge density,DNA,Diffraction-limited system,Plasmonic nanoparticles,RNA,Surface-enhanced Raman spectroscopy,blueshift,electric field,in phase,nanoparticle,out of phase,polymer,redshift,resonance,temporal resolution,wavelength","['Category:All articles that are too technical', 'Category:Plasmonics', 'Category:Wikipedia articles that are too technical from June 2017']",2020-12-01T03:50:02Z,991650589
24465628,Plasmonic laser,Spaser,"['Category:Laser types', 'Category:Plasmonics', 'Category:Printworthy redirects', 'Category:Redirects connected to a Wikidata item', 'Category:Redirects from merges', 'Category:Redirects from synonyms']",2020-02-19T20:48:25Z,941643274
39950774,Plasmonic lens,"Angle of incidence (optics),Electromagnetic radiation,Focus (optics),biophotonics,concentric,diffraction grating,diffraction limit,electromagnetic energy,heat-assisted magnetic recording,lens (optics),light,metal,microscopy,modulation,nano-optics,nanometer,nanoparticle,phase difference,photolithography,solar cells,subwavelength,superlens,surface plasmon polariton,vacuum,waveguide,waveguides,wavelength","['Category:All articles with unsourced statements', 'Category:Articles with unsourced statements from December 2019', 'Category:Biotechnology', 'Category:Lenses', 'Category:Metamaterials', 'Category:Plasmonics']",2020-07-12T20:04:34Z,967360026
34086984,Plasmonic nanoparticle,"Coupling (physics),Drude Model,Epidermal growth factor receptor,Finite-difference time-domain method,Gold nanorods,Hot-carrier injection,Localized surface plasmon,Nature Communications,Plasmon Coupling,Plasmonic metamaterials,Plasmonic solar cell,Plasmons,absorbance,cell membrane,dielectric,differential equation,dipole,electromagnetic radiation,epidermal growth factor,ferroelectric,gold nanorods,harmonic oscillator,metal,nanolithography,permittivity,photoexcitation,photovoltaic,plane wave,plasma frequency,porphin,relative permittivity,resonance,resonant frequency,scattering,spectroscopy,surface plasmon,surface plasmons,wavenumber","['Category:All articles needing additional references', 'Category:Articles needing additional references from September 2013', 'Category:CS1 maint: overridden setting', 'Category:Cancer treatments', 'Category:Nanoparticles by physical property', 'Category:Photovoltaics', 'Category:Plasmonics', 'Category:Spectroscopy']",2020-12-22T18:56:40Z,995756574
25451813,Plasmonic solar cell,"Aluminum,Copper,Effective mass (solid-state physics),Electrical resistivity and conductivity,Genetic recombination,Gold,Sandia National Laboratories,Silver,Substrate (materials science),absorption coefficient,automobile,battleship,buoy,coal,dielectric,dielectric function,electric field,electrification,equation,eyesore,gasoline,glass,grating,landfill,lighthouse,medication,nanoparticle,photocurrent,plasmon,plastic,polarizability,power grid,power station,pyramid,resonant frequency,semiconductor wafer,silicon,silicon nitride,silver nanoparticle,solar cell,space charge,space exploration,steel,surface plasmon resonance,telecommunications,thin film,thin-film solar cells,waveguide,wavelength","['Category:Articles with short description', 'Category:CS1 Swedish-language sources (sv)', 'Category:Plasmonics', 'Category:Short description matches Wikidata', 'Category:Solar cells']",2020-12-08T16:27:50Z,993063015
